stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
MOTE3,"Motte Rouge",,47.22891234,-1.55355476,,,0,MOTE,1
MOUT1,"Moutonnerie",,47.21956936,-1.53301942,,,0,MOUT,1
MOUT2,"Moutonnerie",,47.21955608,-1.53341505,,,0,MOUT,1
MOVA1,"Mairie d'Orvault",,47.27140142,-1.62289783,,,0,MOVA,1
MOVA2,"Mairie d'Orvault",,47.27115286,-1.62371045,,,0,MOVA,1
MOVA4,"Mairie d'Orvault",,47.27070025,-1.62319920,,,0,MOVA,1
MOZI1,"Monzie",,47.20344488,-1.53993347,,,0,MOZI,2
MOZI2,"Monzie",,47.20317728,-1.53961542,,,0,MOZI,2
MPAU1,"Marcel Paul",,47.24603463,-1.61650898,,,0,MPAU,1
MPAU2,"Marcel Paul",,47.24573923,-1.61590384,,,0,MPAU,1
MPAU3,"Marcel Paul",,47.24558647,-1.61560421,,,0,MPAU,1
MPAU4,"Marcel Paul",,47.24674813,-1.61718737,,,0,MPAU,1
MPAU6,"Marcel Paul",,47.24580140,-1.61571930,,,0,MPAU,1
MPER1,"Millepertuis",,47.22198733,-1.67944144,,,0,MPER,1
MPER2,"Millepertuis",,47.22189896,-1.67962519,,,0,MPER,1
MPMN1,"Melpomène",,47.27757603,-1.50004475,,,0,MPMN,2
MPMN2,"Melpomène",,47.27697905,-1.50042007,,,0,MPMN,2
MPTA1,"Maison Poitard",,47.14664762,-1.64976027,,,0,MPTA,2
MPTA2,"Maison Poitard",,47.14698519,-1.64825784,,,0,MPTA,2
MQDI1,"Marquis de Dion",,47.29713845,-1.48785519,,,0,MQDI,1
MQDI2,"Marquis de Dion",,47.29708062,-1.48783384,,,0,MQDI,1
MQLI1,"Mocquelière",,47.23311306,-1.61898277,,,0,MQLI,2
MQLI2,"Mocquelière",,47.23327546,-1.61860733,,,0,MQLI,2
MRAI1,"Maraîchers",,47.18484560,-1.51067188,,,0,MRAI,1
MRAI2,"Maraîchers",,47.18464736,-1.51054005,,,0,MRAI,1
MRDI1,"Maison Radieuse",,47.18828616,-1.56693899,,,0,MRDI,1
MRDI2,"Maison Radieuse",,47.18787779,-1.56639130,,,0,MRDI,1
MREZ1,"Mairie de Rezé",,47.19134722,-1.57024349,,,0,MREZ,2
MREZ2,"Mairie de Rezé",,47.19128907,-1.56986003,,,0,MREZ,2
MRGE1,"Morges",,47.16489487,-1.47208158,,,0,MRGE,1
MRGE2,"Morges",,47.16497092,-1.47198795,,,0,MRGE,1
MRIE1,"Maurienne",,47.27561221,-1.44248081,,,0,MRIE,1
MRIE2,"Maurienne",,47.27533872,-1.44307679,,,0,MRIE,1
MROT1,"Moulin Rothard",,47.19586260,-1.74035773,,,0,MROT,1
MROT2,"Moulin Rothard",,47.19588722,-1.74111289,,,0,MROT,1
MRR97,"Marrière",,47.23756781,-1.52539554,,,0,MRRI,2
MRR99,"Marrière",,47.23720887,-1.52463041,,,0,MRRI,1
MRRI1,"Marrière",,47.23755532,-1.52466600,,,0,MRRI,1
MRRI2,"Marrière",,47.23752857,-1.52430835,,,0,MRRI,2
MRTE1,"Marterie",,47.17844575,-1.53147770,,,0,MRTE,1
MRTE2,"Marterie",,47.17926412,-1.53178253,,,0,MRTE,1
MRTE3,"Marterie",,47.17840473,-1.53049989,,,0,MRTE,1
MRZE1,"Marzilles",,47.18257148,-1.47586753,,,0,MRZE,2
MRZE2,"Marzilles",,47.18272461,-1.47575822,,,0,MRZE,2
MSHE1,"Mairie de St-Herblain",,47.21088261,-1.64876308,,,0,MSHE,1
MSHE2,"Mairie de St-Herblain",,47.21100918,-1.64880159,,,0,MSHE,1
MSHE3,"Mairie de St-Herblain",,47.21153455,-1.64897687,,,0,MSHE,1
MSHE4,"Mairie de St-Herblain",,47.21159532,-1.64880824,,,0,MSHE,1
MSLL1,"Marseillaise",,47.20733321,-1.59096649,,,0,MSLL,2
MSLL2,"Marseillaise",,47.20746446,-1.59192511,,,0,MSLL,2
MSOR1,"Mairie des Sorinières",,47.14916076,-1.53227550,,,0,MSOR,1
MSOR2,"Mairie des Sorinières",,47.14883180,-1.53174610,,,0,MSOR,1
MSSI1,"Mississipi",,47.23717186,-1.60917145,,,0,MSSI,2
MSSI2,"Mississipi",,47.23705873,-1.60929270,,,0,MSSI,2
MTEI1,"Monteil",,47.21396890,-1.54951260,,,0,MTEI,1
MTEI2,"Monteil",,47.21413456,-1.54895359,,,0,MTEI,1
MTLI1,"Martellière",,47.19905562,-1.52492496,,,0,MTLI,2
MTLI2,"Martellière",,47.19916262,-1.52646160,,,0,MTLI,2
MTRA1,"Mortrais",,47.12802675,-1.61670813,,,0,MTRA,1
MTRA2,"Mortrais",,47.12834561,-1.61636739,,,0,MTRA,1
MTYY1,"Monty",,47.27423490,-1.43318564,,,0,MTYY,2
MTYY3,"Monty",,47.27422207,-1.43297169,,,0,MTYY,2
MULI1,"Mouline",,47.32354309,-1.55300563,,,0,MULI,2
MULI2,"Mouline",,47.32354762,-1.55313841,,,0,MULI,2
MVA98,"Mortier Vannerie",,47.18016282,-1.49942157,,,0,MVAN,2
MVA99,"Mortier Vannerie",,47.18002358,-1.49932969,,,0,MVAN,2
MVAN1,"Mortier Vannerie",,47.18003031,-1.49931697,,,0,MVAN,2
MVAN2,"Mortier Vannerie",,47.18016409,-1.49943751,,,0,MVAN,2
MVRD1,"Monteverdi",,47.26657686,-1.44626494,,,0,MVRD,2
MVRD2,"Monteverdi",,47.26655885,-1.44637480,,,0,MVRD,2
MVSI1,"Mauvoisins",,47.19026369,-1.52556172,,,0,MVSI,1
MVSI2,"Mauvoisins",,47.19003425,-1.52552799,,,0,MVSI,1
MZUR1,"Mazure",,47.25714010,-1.48014552,,,0,MZUR,2
MZUR2,"Mazure",,47.25798087,-1.48072940,,,0,MZUR,2
NATL1,"Aéroport",,47.15786084,-1.60113897,,,0,NATL,1
NATL2,"Aéroport",,47.15794554,-1.60132215,,,0,NATL,1
NBEL1,"Nouveau Bêle",,47.26871804,-1.50189773,,,0,NBEL,2
NBEL2,"Nouveau Bêle",,47.26897277,-1.50192926,,,0,NBEL,2
NBLA1,"Noé Blanche",,47.25656666,-1.50720295,,,0,NBLA,2
NBLA2,"Noé Blanche",,47.25760802,-1.50781756,,,0,NBLA,2
NCTE1,"Noé Cottée",,47.19408208,-1.47862574,,,0,NCTE,1
NCTE2,"Noé Cottée",,47.19451463,-1.47946124,,,0,NCTE,1
NDRE1,"Naudières",,47.17312567,-1.53675174,,,0,NDRE,1
NDRE2,"Naudières",,47.17361389,-1.53597343,,,0,NDRE,1
NET10,"Neustrie",,47.17673263,-1.59404114,,,0,NETR,1
NETR1,"Neustrie",,47.17731672,-1.59249754,,,0,NETR,1
NETR2,"Neustrie",,47.17724950,-1.59296287,,,0,NETR,1
NETR5,"Neustrie",,47.17679998,-1.59380964,,,0,NETR,1
NETR6,"Neustrie",,47.17733065,-1.59230042,,,0,NETR,1
NETR7,"Neustrie",,47.17718383,-1.59274934,,,0,NETR,1
NETR8,"Neustrie",,47.17710170,-1.59299165,,,0,NETR,1
NETR9,"Neustrie",,47.17691899,-1.59348945,,,0,NETR,1
NIAG1,"Niagara",,47.30597506,-1.49337372,,,0,NIAG,1
NIAG2,"Niagara",,47.30570573,-1.49470494,,,0,NIAG,1
NILL1,"Nil",,47.24247584,-1.60791357,,,0,NILL,1
NILL2,"Nil",,47.24164709,-1.60752179,,,0,NILL,1
NILL3,"Nil",,47.24185344,-1.60851968,,,0,NILL,1
NIZA1,"Nizan",,47.20579506,-1.55029613,,,0,NIZA,1
NIZA2,"Nizan",,47.20559816,-1.55135367,,,0,NIZA,1
NLBR1,"Noë Lambert",,47.23010017,-1.52849772,,,0,NLBR,1
NLBR2,"Noë Lambert",,47.23045522,-1.52916333,,,0,NLBR,1
NLLA1,"Noë Allais",,47.22034571,-1.68795022,,,0,NLLA,1
NLLA2,"Noë Allais",,47.22034908,-1.68862739,,,0,NLLA,1
NOAH1,"Noë St Jean",,47.21928242,-1.73519621,,,0,NOAH,1
NOAH2,"Noë St Jean",,47.21917869,-1.73502173,,,0,NOAH,1
NOHH1,"North House",,47.19570054,-1.57371149,,,0,NOHH,2
NOHH2,"North House",,47.19581698,-1.57341211,,,0,NOHH,2
NONO1,"Noë Nozou",,47.13023685,-1.63718873,,,0,NONO,1
NONO2,"Noë Nozou",,47.13020096,-1.63697621,,,0,NONO,1
NOSH1,"Noëlles",,47.24020270,-1.60424648,,,0,NOSH,1
NOSH2,"Noëlles",,47.24030120,-1.60434235,,,0,NOSH,1
NRCA1,"Noë Rocard",,47.16340931,-1.49045412,,,0,NRCA,2
NRCA2,"Noë Rocard",,47.16336555,-1.49060550,,,0,NRCA,2
NRDA1,"Neruda",,47.21753055,-1.61342710,,,0,NRDA,1
NRDA2,"Neruda",,47.21770268,-1.61387077,,,0,NRDA,1
NRDA3,"Neruda",,47.21752081,-1.61294915,,,0,NRDA,1
NRDA4,"Neruda",,47.21729976,-1.61288127,,,0,NRDA,1
NRDA5,"Neruda",,47.21762937,-1.61143689,,,0,NRDA,1
NRDA6,"Neruda",,47.21778888,-1.61096085,,,0,NRDA,1
NVER1,"Noue Verrière",,47.27598037,-1.57117828,,,0,NVER,2
NVER2,"Noue Verrière",,47.27788101,-1.57191546,,,0,NVER,2
OCAN1,"Océane",,47.22754726,-1.63596515,,,0,OCAN,1
OCAN2,"Océane",,47.22740277,-1.63634184,,,0,OCAN,1
OCEA1,"Couëron Océan",,47.21330012,-1.73935724,,,0,OCEA,2
OCEA2,"Couëron Océan",,47.21376182,-1.73804399,,,0,OCEA,2
OCEA4,"Couëron Océan",,47.21341719,-1.73917976,,,0,OCEA,2
OCOR1,"Ouche Cormier",,47.26465917,-1.62401658,,,0,OCOR,1
OCOR2,"Ouche Cormier",,47.26463543,-1.62347497,,,0,OCOR,1
ODLA1,"Ouche des Landes",,47.19501958,-1.48284016,,,0,ODLA,1
ODLA2,"Ouche des Landes",,47.19493678,-1.48191462,,,0,ODLA,1
ODNE1,"Ordronneau",,47.19389218,-1.57431537,,,0,ODNE,2
ODNE2,"Ordronneau",,47.19383903,-1.57492591,,,0,ODNE,2
OGV99,"Orvault Grand Val",,47.26296904,-1.59451468,,,0,OGVA,1
OGVA1,"Orvault Grand Val",,47.26196131,-1.59236998,,,0,OGVA,1
OGVA2,"Orvault Grand Val",,47.26173101,-1.59193894,,,0,OGVA,1
OGVA3,"Orvault Grand Val",,47.26169717,-1.59229764,,,0,OGVA,1
OGVA4,"Orvault Grand Val",,47.26205374,-1.59282926,,,0,OGVA,1
OGVA5,"Orvault Grand Val",,47.26296316,-1.59450234,,,0,OGVA,1
OLIV1,"Olivier",,47.21757479,-1.72485187,,,0,OLIV,1
OLIV2,"Olivier",,47.21746962,-1.72482009,,,0,OLIV,1
OLVE1,"Oliveraie",,47.18796569,-1.53045998,,,0,OLVE,2
OLVE2,"Oliveraie",,47.18859184,-1.53112486,,,0,OLVE,2
OLYM1,"Olympe de Gouges",,47.30872634,-1.54453364,,,0,OLYM,1
OLYM2,"Olympe de Gouges",,47.30898935,-1.54466663,,,0,OLYM,1
OMRL1,"Orvault Morlière",,47.24689068,-1.60352386,,,0,OMRL,1
OMRL2,"Orvault Morlière",,47.24711624,-1.60306431,,,0,OMRL,1
OMRL3,"Orvault Morlière",,47.24694283,-1.60315735,,,0,OMRL,1
OMRL4,"Orvault Morlière",,47.24705784,-1.60345550,,,0,OMRL,1
OMRL5,"Orvault Morlière",,47.24673065,-1.60398956,,,0,OMRL,1
ONCH1,"Onchères",,47.20272376,-1.46709862,,,0,ONCH,2
ONCH2,"Onchères",,47.20270804,-1.46697460,,,0,ONCH,2
OQNE1,"Ouche Quinet",,47.19604002,-1.50445619,,,0,OQNE,2
OQNE2,"Ouche Quinet",,47.19600218,-1.50413238,,,0,OQNE,2
ORNG1,"La Chapelle Aulnay",,47.30851025,-1.54018924,,,0,ORNG,2
ORNG2,"La Chapelle Aulnay",,47.30851128,-1.54029260,,,0,ORNG,2
ORVA1,"Orvault",,47.27871075,-1.64020160,,,0,ORVA,1
OSAN2,"Ouessant",,47.27004095,-1.44671917,,,0,OSAN,2
OTAG1,"50 Otages",,47.22017701,-1.55546966,,,0,OTAG,1
OTAG2,"50 Otages",,47.21993331,-1.55593842,,,0,OTAG,1
OTAG3,"50 Otages",,47.21976800,-1.55563291,,,0,OTAG,1
OTAG4,"50 Otages",,47.21986211,-1.55516649,,,0,OTAG,1
PABO1,"Paix",,47.18299982,-1.59229506,,,0,PABO,2
PABO2,"Paix",,47.18242459,-1.59241798,,,0,PABO,1
PACQ1,"Parc",,47.27264258,-1.48389247,,,0,PACQ,2
PACQ2,"Parc",,47.27253938,-1.48401742,,,0,PACQ,2
PAEB1,"Pablée",,47.21592699,-1.74031888,,,0,PAEB,2
PAEB2,"Pablée",,47.21576383,-1.74014384,,,0,PAEB,2
PAJO1,"Petit Anjou",,47.20582906,-1.50456545,,,0,PAJO,1
PAJO2,"Petit Anjou",,47.20575360,-1.50464065,,,0,PAJO,1
PALL1,"Pont Allard",,47.19652033,-1.66630548,,,0,PALL,1
PALL2,"Pont Allard",,47.19678084,-1.66642936,,,0,PALL,1
PAMI1,"Palmiers",,47.19002854,-1.53299779,,,0,PAMI,2
PAMI2,"Palmiers",,47.19014359,-1.53300479,,,0,PAMI,2
PAON1,"Papillons",,47.14683990,-1.51917297,,,0,PAON,1
PAON2,"Papillons",,47.14602381,-1.51906803,,,0,PAON,1
PAPO1,"Parc Potager",,47.23591597,-1.52249270,,,0,PAPO,1
PAPO2,"Parc Potager",,47.23613124,-1.52273436,,,0,PAPO,1
PATR1,"Patis Rondin",,47.24795291,-1.51635540,,,0,PATR,2
PATR2,"Patis Rondin",,47.24774407,-1.51691834,,,0,PATR,2
PB1B1,"Parc de la Bouvre",,47.17610035,-1.61304671,,,0,PB1B,1
PB1B2,"Parc de la Bouvre",,47.17599606,-1.61382895,,,0,PB1B,1
PB1B3,"Parc de la Bouvre",,47.17607798,-1.61411900,,,0,PB1B,1
PB1B6,"Parc de la Bouvre",,47.17669668,-1.61333376,,,0,PB1B,1
PBAI1,"Parc Bel Air",,47.17867461,-1.47488336,,,0,PBAI,2
PBAI2,"Parc Bel Air",,47.17851216,-1.47464856,,,0,PBAI,2
PBFF1,"Paimboeuf",,47.17633603,-1.62053282,,,0,PBFF,1
PBFF2,"Paimboeuf",,47.17660364,-1.61914048,,,0,PBFF,1
PBLE1,"Patis Brûlé",,47.19919187,-1.50733055,,,0,PBLE,2
PBLE2,"Patis Brûlé",,47.20063746,-1.50724806,,,0,PBLE,2
PBLE3,"Patis Brûlé",,47.20002567,-1.50763359,,,0,PBLE,2
PBLE4,"Patis Brûlé",,47.19926593,-1.50729755,,,0,PBLE,2
PBOT1,"Poulbot",,47.21405521,-1.64802648,,,0,PBOT,1
PBOT2,"Poulbot",,47.21324801,-1.64836954,,,0,PBOT,1
PBRE1,"Petit Breton",,47.21330177,-1.59937014,,,0,PBRE,1
PBRE2,"Petit Breton",,47.21317928,-1.59871077,,,0,PBRE,1
PBU98,"Pé de Buzay",,47.20251169,-1.81645639,,,0,PBUY,2
PBYE1,"Port Boyer",,47.24117365,-1.53871952,,,0,PBYE,1
PBYE2,"Port Boyer",,47.24111452,-1.53846926,,,0,PBYE,1
PBYE9,"Port Boyer",,47.24200692,-1.54602336,,,0,PBNV,1
PCBI1,"Picabia",,47.25465387,-1.57674827,,,0,PCBI,2
PCBI2,"Picabia",,47.25451485,-1.57683731,,,0,PCBI,2
PCDI1,"Picaudière",,47.27967119,-1.48513609,,,0,PCDI,1
PCDI2,"Picaudière",,47.28011343,-1.48537946,,,0,PCDI,1
PCLO1,"Petit Clos",,47.20531532,-1.50978716,,,0,PCLO,1
PCLO2,"Petit Clos",,47.20528749,-1.51000057,,,0,PCLO,1
PCNN1,"Planchonnais",,47.25349581,-1.47473853,,,0,PCNN,1
PCNN2,"Planchonnais",,47.25357419,-1.47495576,,,0,PCNN,1
PCPE1,"Porte de La Chapelle",,47.25975601,-1.55799282,,,0,PCPE,1
PCPE2,"Porte de La Chapelle",,47.25989730,-1.55818304,,,0,PCPE,1
PCPE3,"Porte de La Chapelle",,47.25932877,-1.55720231,,,0,PCPE,1
PCPE4,"Porte de La Chapelle",,47.25897543,-1.55739751,,,0,PCPE,1
PCRE1,"Poincaré",,47.22223259,-1.58463832,,,0,PCRE,1
PCRE2,"Poincaré",,47.22236838,-1.58451210,,,0,PCRE,1
PCRE3,"Poincaré",,47.22278079,-1.58517693,,,0,PCRE,1
PCRE4,"Poincaré",,47.22275024,-1.58504248,,,0,PCRE,1
PCSI1,"Petite Censive",,47.26046858,-1.56105454,,,0,PCSI,2
PCSI2,"Petite Censive",,47.26131814,-1.56416471,,,0,PCSI,1
PCTI1,"Petit Chantilly",,47.25444230,-1.60066741,,,0,PCTI,1
PCTI2,"Petit Chantilly",,47.25456744,-1.60080097,,,0,PCTI,1
PCVO1,"Pontecorvo",,47.24671424,-1.53191275,,,0,PCVO,1
PCVO2,"Pontecorvo",,47.24613440,-1.53265908,,,0,PCVO,1
PCZI1,"Pont de Chézine",,47.23814739,-1.61442889,,,0,PCZI,2
PCZI2,"Pont de Chézine",,47.23806128,-1.61441856,,,0,PCZI,2
PDAN1,"Pas d'Ane",,47.18130130,-1.47043113,,,0,PDAN,2
PDAN2,"Pas d'Ane",,47.18206018,-1.46986952,,,0,PDAN,2
PDCE1,"Pont du Cens",,47.24857164,-1.57730572,,,0,PDCE,1
PDCE3,"Pont du Cens",,47.24893386,-1.57703594,,,0,PDCE,1
PDEA1,"Porteurs d'Eau",,47.27148994,-1.59767026,,,0,PDEA,2
PDOU1,"Porte Douillard",,47.28934753,-1.51816653,,,0,PDOU,2
PDOU2,"Porte Douillard",,47.28949725,-1.51845663,,,0,PDOU,2
PDPI1,"Pomme de Pin",,47.26711133,-1.59533142,,,0,PDPI,1
PDUC1,"Prairie au Duc",,47.20425767,-1.56508419,,,0,PDUC,1
PDUC2,"Prairie au Duc",,47.20424565,-1.56434850,,,0,PDUC,1
PEDR1,"Perdriaux",,47.16135558,-1.48590751,,,0,PEDR,2
PEDR2,"Perdriaux",,47.16130365,-1.48570837,,,0,PEDR,1
PEGE1,"Pégers",,47.13756574,-1.47154333,,,0,PEGE,2
PELO1,"Pelousière",,47.20770127,-1.64699156,,,0,PELO,1
PELO2,"Pelousière",,47.20778681,-1.64699264,,,0,PELO,1
PEON1,"Perron",,47.22492577,-1.60180543,,,0,PEON,1
PEON2,"Perron",,47.22442310,-1.60080590,,,0,PEON,1
PERR1,"Perray",,47.24753547,-1.51413107,,,0,PERR,2
PERR2,"Perray",,47.24754625,-1.51297189,,,0,PERR,1
PETR1,"Pétrels",,47.25423300,-1.50709866,,,0,PETR,2
PETR2,"Pétrels",,47.25434124,-1.50706676,,,0,PETR,1
PFNA1,"Purfina",,47.19458586,-1.63496554,,,0,PFNA,1
PFNA2,"Purfina",,47.19455614,-1.63470433,,,0,PFNA,2
PGRI1,"Pagerie",,47.17861616,-1.65203366,,,0,PGRI,1
PGRI2,"Pagerie",,47.17867722,-1.65315714,,,0,PGRI,1
PGTI1,"Plinguetière",,47.13292769,-1.61368947,,,0,PGTI,1
PGTI2,"Plinguetière",,47.13362595,-1.61313247,,,0,PGTI,2
PHTR1,"Parc Chantrerie",,47.28568009,-1.52062190,,,0,PHTR,1
PHTR2,"Parc Chantrerie",,47.28615181,-1.52092464,,,0,PHTR,1
PHVE1,"Pré Hervé",,47.24414033,-1.51778942,,,0,PHVE,2
PHVE2,"Pré Hervé",,47.24364203,-1.51760802,,,0,PHVE,2
PIAO1,"Piano'cktail",,47.17481481,-1.60637767,,,0,PIAO,1
PIAO2,"Piano'cktail",,47.17480911,-1.60662294,,,0,PIAO,1
PIBL1,"Pierre Blanche",,47.17216675,-1.62733755,,,0,PIBL,1
PIBL2,"Pierre Blanche",,47.17203543,-1.62725386,,,0,PIBL,1
PIPA1,"Pipay",,47.22579664,-1.53695632,,,0,PIPA,1
PIPA2,"Pipay",,47.22554026,-1.53734893,,,0,PIPA,2
PIRA1,"Pirmil",,47.19635779,-1.54254921,,,0,PIRM,1
PIRB2,"Pirmil",,47.19610976,-1.54306771,,,0,PIRM,1
PIRC1,"Pirmil",,47.19619167,-1.54256095,,,0,PIRM,1
PIRD1,"Pirmil",,47.19609738,-1.54268626,,,0,PIRM,2
PIRD2,"Pirmil",,47.19598667,-1.54295176,,,0,PIRM,1
PIRF1,"Pirmil",,47.19691452,-1.54278645,,,0,PIRM,1
PISE1,"Pin Sec",,47.24373676,-1.51808832,,,0,PISE,1
PISE2,"Pin Sec",,47.24339597,-1.51807169,,,0,PISE,1
PISE3,"Pin Sec",,47.24329100,-1.51889467,,,0,PISE,2
PISE4,"Pin Sec",,47.24329205,-1.51862098,,,0,PISE,2
PJOU1,"Point du Jour",,47.26489469,-1.44356868,,,0,PJOU,1
PJOU2,"Point du Jour",,47.26495002,-1.44366652,,,0,PJOU,1
PJOU3,"Point du Jour",,47.26494384,-1.44443211,,,0,PJOU,1
PJOU4,"Point du Jour",,47.26472325,-1.44412809,,,0,PJOU,1
PLAC1,"Placis",,47.19953273,-1.51987707,,,0,PLAC,1
PLAC2,"Placis",,47.19966003,-1.51986775,,,0,PLAC,1
PLAE1,"Planche Etienne",,47.16596682,-1.62533073,,,0,PLAE,1
PLAE2,"Planche Etienne",,47.16588421,-1.62529688,,,0,PLAE,1
PLBL1,"Port la Blanche",,47.27163332,-1.51662289,,,0,PLBL,1
PLBL2,"Port la Blanche",,47.27190215,-1.51644776,,,0,PLBL,1
PLCL1,"Polyclinique",,47.22795622,-1.61153141,,,0,PLCL,1
PLCL2,"Polyclinique",,47.22798443,-1.61175960,,,0,PLCL,1
PLES1,"Plessis",,47.30119937,-1.55225106,,,0,PLES,2
PLES2,"Plessis",,47.30097239,-1.55241195,,,0,PLES,2
PLGU1,"Pouliguen",,47.23943362,-1.54311094,,,0,PLGU,1
PLGU2,"Pouliguen",,47.24028613,-1.54221267,,,0,PLGU,2
PLNA1,"Port launay",,47.20965360,-1.74681648,,,0,PLNA,1
PLNA2,"Port launay",,47.20966706,-1.74623323,,,0,PLNA,1
PLOR1,"Ploreau",,47.30319545,-1.55176217,,,0,PLOR,1
PLOR2,"Ploreau",,47.30303836,-1.55190698,,,0,PLOR,1
PLPC1,"Place des Pêcheurs",,47.13636635,-1.66784775,,,0,PLPC,2
PLPC2,"Place des Pêcheurs",,47.13647653,-1.66897801,,,0,PLPC,2
PLSS1,"Plessis",,47.26044161,-1.66019407,,,0,PLSS,1
PLSS2,"Plessis",,47.26034286,-1.66000278,,,0,PLSS,1
PLTI1,"Platière",,47.19461767,-1.55883170,,,0,PLTI,2
PLTI2,"Platière",,47.19454583,-1.56108865,,,0,PLTI,2
PMA99,"Pont Marchand",,47.26141392,-1.63206252,,,0,PMAR,1
PMAR1,"Pont Marchand",,47.26067881,-1.63149062,,,0,PMAR,1
PMAR2,"Pont Marchand",,47.26063500,-1.63127171,,,0,PMAR,1
PMEU1,"Port aux Meules",,47.16542361,-1.49301343,,,0,PMEU,2
PMEU2,"Port aux Meules",,47.16581834,-1.49387231,,,0,PMEU,2
PMTR1,"Pont de la Métairie",,47.26243556,-1.44597452,,,0,PMTR,1
PMTR2,"Pont de la Métairie",,47.26240332,-1.44624344,,,0,PMTR,1
PMTR3,"Pont de la Métairie",,47.26250081,-1.44730738,,,0,PMTR,1
PMTR4,"Pont de la Métairie",,47.26238081,-1.44714939,,,0,PMTR,2
PMVE1,"Prairie de Mauves",,47.22002746,-1.51668533,,,0,PMVE,1
PMVE2,"Prairie de Mauves",,47.22024595,-1.51645386,,,0,PMVE,1
PNLU2,"Pinier",,47.25272660,-1.48165714,,,0,PNLU,2
PNLU3,"Pinier",,47.25275806,-1.48144114,,,0,PNLU,2
PNPI1,"Pont Pilet",,47.33946774,-1.57233250,,,0,PNPI,2
PNRZ1,"Pinier",,47.18161150,-1.54534604,,,0,PNRZ,1
PNRZ2,"Pinier",,47.18269794,-1.54555296,,,0,PNRZ,1
PNTI1,"Plantiveau",,47.24652809,-1.51147414,,,0,PNTI,1
PNTI2,"Plantiveau",,47.24616287,-1.51140686,,,0,PNTI,1
POEC1,"Portechaise",,47.20081423,-1.52547341,,,0,POEC,1
POEC2,"Portechaise",,47.20060966,-1.52606786,,,0,POEC,1
POIT1,"Poitou",,47.22438490,-1.56556597,,,0,POIT,1
POIT2,"Poitou",,47.22408956,-1.56521787,,,0,POIT,1
POLE1,"Poulenc",,47.25539512,-1.58125800,,,0,POLE,2
POLE2,"Poulenc",,47.25537983,-1.58109813,,,0,POLE,2
POMM1,"Pommeraie",,47.14569143,-1.69505174,,,0,POMM,1
POMM2,"Pommeraie",,47.14594794,-1.69534038,,,0,POMM,1
PONT1,"Pontereau",,47.30646475,-1.37854150,,,0,PONT,2
PONT2,"Pontereau",,47.30646398,-1.37895717,,,0,PONT,2
POON1,"Potiron",,47.27048981,-1.51866287,,,0,POON,1
POON2,"Potiron",,47.27045471,-1.51885088,,,0,POON,1
POST1,"Poste",,47.29525238,-1.55409647,,,0,POST,1
POST2,"Poste",,47.29520344,-1.55415910,,,0,POST,1
POTT1,"Pottier",,47.17793164,-1.62753849,,,0,POTT,1
POTT2,"Pottier",,47.17761741,-1.62727348,,,0,POTT,2
POYA1,"Poyaux",,47.16677371,-1.53046821,,,0,POYA,2
POYA2,"Poyaux",,47.16662633,-1.53110204,,,0,POYA,2
PPDO1,"Pompidou",,47.20921740,-1.52826470,,,0,PPDO,1
PPDO2,"Pompidou",,47.20939620,-1.52752557,,,0,PPDO,1
PPFA4,"Petit Port",,47.24360737,-1.55737478,,,0,PPFA,1
PPFA5,"Petit Port",,47.24370520,-1.55719806,,,0,PPFA,1
PPLI1,"Peupliers",,47.19936438,-1.49739650,,,0,PPLI,1
PPLI2,"Peupliers",,47.19961010,-1.49566849,,,0,PPLI,1
PPOU1,"Pré Poulain",,47.27253685,-1.44464775,,,0,PPOU,2
PPOU2,"Pré Poulain",,47.27201878,-1.44454493,,,0,PPOU,2
PPSI1,"Petit Plessis",,47.30225671,-1.38597102,,,0,PPSI,2
PPSI2,"Petit Plessis",,47.30151645,-1.38647413,,,0,PPSI,2
PPTR1,"Papotière",,47.24012385,-1.49684202,,,0,PPTR,1
PPTR2,"Papotière",,47.23991578,-1.49735740,,,0,PPTR,1
PPUN9,"Petit Port - Facultés",,47.24307143,-1.54736236,,,0,PPUN,1
PRCE1,"Procé",,47.22249863,-1.58150336,,,0,PRCE,1
PRCE2,"Procé",,47.22261099,-1.58172180,,,0,PRCE,1
PRDI1,"Praudière",,47.25683743,-1.58379258,,,0,PRDI,2
PRDI2,"Praudière",,47.25734760,-1.58375459,,,0,PRDI,2
PREU1,"Preux",,47.22150556,-1.61273700,,,0,PREU,1
PREU2,"Preux",,47.22113951,-1.61243234,,,0,PREU,1
PRFO1,"Profondine",,47.19607639,-1.48844802,,,0,PRFO,1
PRFO2,"Profondine",,47.19619413,-1.48859121,,,0,PRFO,2
PRGE1,"Portail Rouge",,47.24438574,-1.50436203,,,0,PRGE,1
PRGE2,"Portail Rouge",,47.24396251,-1.50506300,,,0,PRGE,1
PRHE1,"Petit Rocher",,47.24053587,-1.47915352,,,0,PRHE,1
PRHE2,"Petit Rocher",,47.24056485,-1.47901276,,,0,PRHE,1
PRIM1,"Primevères",,47.22496224,-1.67305771,,,0,PRIM,2
PRIM2,"Primevères",,47.22485151,-1.67292644,,,0,PRIM,2
PRMI1,"Pyramide",,47.20802408,-1.49262732,,,0,PRMI,1
